PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
269,0,2,"Ingram, Master. James",male,34.69778196495437,0,0,66065,94.81021900917214,,S
270,0,3,"Greer, Dr. Matthew",male,0.42,0,0,83981,53.741459297376096,,C
271,1,2,"Gutierrez, Miss. Anthony",male,57.216676113226576,2,0,80577,2.558588384208624,,S
272,1,2,"Ramirez, Miss. Victoria",female,34.35690631841881,0,0,W.E.P. 206080,79.28933346351342,,C
273,1,3,"Odom, Mr. Benjamin",male,39.40782836191094,1,0,CA 276629,11.963733850210778,,S
274,1,1,"Jackson, Dr. Jeffrey",female,13.682588545931637,1,0,W.E.P. 749394,50.36436529987913,D178,S
275,0,3,"Lopez, Mr. Jonathan",female,39.668645310038656,0,0,88451,52.026653240722574,A38,S
276,0,3,"Roman, Mrs. Rachel",male,45.25306243388278,1,0,A/5 398661,81.415010681915,,C
277,1,3,"Johnson, Mrs. Jacob",male,33.54995519392984,0,0,36374,35.24308850127802,A44,Q
278,1,3,"Estrada, Mrs. Ethan",male,29.868798180709298,0,0,A/5 917233,23.577310880395387,,S
279,1,2,"Stevens, Master. Jennifer",female,17.489766251422168,0,0,W.E.P. 483447,36.49348590203342,G26,S
280,1,2,"Davis, Dr. Andrea",male,26.97310315103344,0,0,74709,39.456141623956945,G133,S
281,1,2,"Mora, Master. Michael",male,22.831586800370076,0,1,PC 436396,86.16901964784161,G36,S
282,0,2,"Rogers, Mrs. Gabriel",female,38.007938923497576,1,0,SOTON/O 222975,11.47512452620656,A74,S
283,0,3,"Montgomery, Master. Kristin",male,18.101737048356362,0,0,SC/Paris 560747,93.81103358067566,C60,Q
284,0,3,"Mcdonald, Miss. Heather",male,37.9051101010498,1,0,72545,22.76226248202735,,Q
285,0,1,"Alvarez, Master. Dorothy",male,18.254202121784807,2,1,SOTON/O 646477,68.10200677228181,B168,S
286,0,1,"Crosby, Dr. Angela",female,26.327064241759743,1,1,STON/O 871962,20.452018448127628,,C
287,0,2,"Lutz, Mr. Laura",female,38.624621558179435,1,1,SOTON/O 319701,61.70190499619945,,S
288,0,1,"Perez, Dr. Randall",male,20.146845920195386,1,1,W.E.P. 244401,80.2671455187974,E91,S
289,0,3,"Griffith, Mr. Angelica",male,39.10751084568643,0,1,STON/O 948243,40.829676459138,E183,S
290,0,1,"Vazquez, Master. Eugene",female,37.74191820739915,0,0,SOTON/O 891010,48.319319156056515,,S
291,0,3,"Hunter, Master. Ryan",female,26.206690572722792,2,0,26480,61.50909249832932,,C
292,0,1,"Neal, Dr. Ryan",female,46.264964818981056,0,0,65095,58.306138943168776,,S
293,1,2,"Conway, Mr. Jodi",male,31.0889807876796,1,0,STON/O 677035,64.99034028937476,,S
294,0,3,"Houston, Mrs. Edward",female,45.4318713721949,0,2,59901,94.74789611553418,,S
295,0,3,"Wilson, Mrs. Donald",male,55.1085089482805,0,0,62715,12.456182659145739,,C
296,0,3,"Allen, Master. Bruce",male,26.62178569618164,0,0,56918,12.086479602416093,,S
297,1,3,"Glover, Master. Christina",female,39.029369776383554,2,0,18505,176.4783904736834,,S
298,0,2,"Miller, Miss. Guy",male,21.074049045479743,1,0,A/5 697649,95.29816731455392,D19,S
299,1,1,"Medina, Master. Dylan",female,15.540598266885226,1,0,14937,44.788282907385216,,S
300,0,3,"Perez, Master. Paul",male,27.263564796590003,1,1,W.E.P. 114925,0.4106213221529866,D163,S
301,0,3,"Hoffman, Miss. Ashley",female,10.923596083507519,0,1,SOTON/O 128820,96.46777766549118,,C
302,0,3,"Gross, Miss. Tina",male,16.873491084937662,1,0,PC 675545,69.63505610141361,,C
303,0,1,"Anderson, Dr. Bryan",female,38.28005639049495,1,0,24199,156.60760069605269,,C
304,1,3,"Hughes, Master. Kayla",male,22.808913783716264,0,0,15678,0.6624604376178351,,C
305,1,2,"Barnett, Mrs. Margaret",male,39.94719721970606,1,0,13116,1.4470254272871355,,S
306,1,3,"Hawkins, Master. Carmen",female,34.19176713224482,0,0,85883,36.43358966833007,,Q
307,0,3,"Smith, Master. Nancy",male,55.91615686826761,0,0,19673,96.91418844902361,B23,C
308,0,1,"Crane, Mr. Danielle",male,37.340721998064645,0,0,STON/O 471517,237.31582489054603,,C
309,1,3,"Johnson, Mr. Mariah",male,45.5990529839104,0,2,59355,19.284979137482264,E71,S
310,0,2,"Atkinson, Dr. Timothy",female,35.62638528378565,0,0,67762,1.852066153652533,F145,S
311,0,3,"Hardy, Mrs. Heidi",male,34.35950901509302,1,0,67065,10.877214266155738,,S
312,0,2,"Yates, Mr. Vincent",male,46.30626258958641,2,0,PC 902769,104.7827615318346,,C
313,0,3,"Baker, Mrs. Christopher",male,39.363164522113706,0,1,CA 363162,31.410160083002953,,S
314,1,1,"Chapman, Miss. Scott",female,32.94089058140399,0,0,CA 382192,95.97065065589481,C167,S
315,1,3,"Miller, Master. Andrea",male,32.879165323016046,0,0,CA 340499,29.341102752078974,C17,S
316,1,3,"Perez, Dr. Larry",male,37.53521036562582,0,0,15290,2.7433950028771275,,S
317,0,3,"Stevens, Mrs. Antonio",female,20.60077072756161,2,0,STON/O 633056,48.06116627185115,,S
318,0,1,"Henderson, Mr. Kayla",female,20.006807474058224,0,0,A/5 432072,28.606734583429372,G120,S
319,0,3,"Farmer, Master. Michelle",male,49.95568305322105,0,0,STON/O 984194,33.80007051040791,,C
320,0,1,"Kirk, Master. Jeremy",female,56.10179129403997,1,2,SC/Paris 835245,148.76780813710522,,S
321,0,3,"Logan, Master. Morgan",male,16.99564558225768,1,0,SC/Paris 108209,30.539203456470315,,S
322,1,2,"Mclaughlin, Dr. Alexander",male,20.63407794584414,1,0,SC/Paris 893817,79.61121414161254,,C
323,1,3,"Dougherty, Miss. Brenda",male,45.995319473058025,0,1,37020,3.035961171624774,E129,S
324,0,1,"Smith, Master. Rachel",female,37.46927990399355,0,0,55854,32.60400016456479,,S
325,1,1,"Massey, Master. Jasmin",male,39.46999347449291,1,1,A/5 839592,44.178452937710496,F148,Q
326,1,2,"Hanson, Master. Matthew",male,42.5524181279428,1,0,A/5 602270,6.008543157361722,,S
327,0,2,"Smith, Miss. Tina",male,26.62974973558294,0,0,71645,17.993525031520637,,S
328,0,1,"Cruz, Mr. Samantha",female,34.619578949862614,0,0,STON/O 243875,67.27559922425289,,S
329,0,3,"Norris, Mrs. Ann",male,33.53069010977329,0,0,21876,10.161326841973516,A82,C
330,0,3,"Morris, Master. Manuel",male,17.981117596563553,0,0,75550,6.8741809004032355,A117,S
331,0,3,"Jenkins, Master. Derek",male,34.41127320501985,3,0,46539,17.78202469359227,G174,S
332,1,3,"Jefferson, Mr. Holly",female,47.327949746095356,0,0,PC 903675,97.93618290799135,,S
333,0,1,"Sellers, Miss. Brian",female,25.32213465619294,0,1,99587,71.97283841520895,C10,Q
334,0,3,"Thompson, Miss. Jose",male,32.13596948237308,0,0,CA 161653,74.98470587728167,,S
335,0,1,"Wolfe, Mrs. Joshua",female,32.89392482415198,0,0,61669,19.46415154420017,G129,S
336,0,3,"Snyder, Miss. Bradley",male,26.014696293906212,1,0,SC/Paris 608660,5.20911960067269,,S
337,1,2,"Allen, Miss. Kimberly",female,39.47661732772101,0,0,PC 748410,1.6237189344783105,E124,C
338,1,2,"Melendez, Mr. Sean",male,20.479081162430177,0,0,W.E.P. 515188,44.11843527096204,G3,S
339,0,2,"Miller, Mr. Emily",male,48.65703726174308,0,1,A/5 288801,60.58103042168198,,S
340,0,3,"Cook, Mr. James",female,38.76687786285144,2,0,SOTON/O 390775,23.732009138913156,,S
341,0,1,"Sullivan, Mrs. David",female,16.885239590579474,1,0,74923,37.63018706499915,,S
342,0,3,"Bentley, Miss. Kendra",male,53.77213558840755,0,0,55281,16.356075515450723,F144,S
343,0,1,"Neal, Mr. Hannah",male,32.35342045766234,0,0,STON/O 457024,22.65160070334183,,S
344,0,3,"Anderson, Dr. Megan",male,19.878734758709278,1,1,W.E.P. 418437,65.43262876451232,E72,C
345,0,3,"May, Master. Alisha",female,45.46376334987668,0,0,PC 481815,63.33147186688226,C105,C
346,0,2,"Williams, Dr. Frederick",male,36.92540127227235,0,0,SC/Paris 247516,1.424691338785153,E190,S
347,1,3,"Kim, Mrs. Anna",male,5.192564140723466,0,1,43392,144.32736309841835,,S
348,0,3,"Gomez, Miss. Courtney",male,22.64075555858605,1,0,38437,15.667906043018686,,S
349,0,3,"Sanchez, Miss. David",female,33.90736272110161,2,0,39942,119.07411050377803,,S
350,1,3,"Norman, Master. Wanda",male,0.42,0,1,SOTON/O 647318,35.861424508738914,,Q
351,0,3,"Day, Mrs. Mark",male,31.190981195423515,0,0,20076,34.575627472667925,C29,C
352,1,3,"Lane, Mrs. William",male,32.21171121787364,0,0,A/5 615260,29.94762328242391,G49,S
353,1,1,"Palmer, Dr. Adam",male,13.431113646738485,0,0,SOTON/O 620241,127.82704398589959,,C
354,0,3,"Carney, Mrs. Jeanette",male,33.78902840763949,0,0,SC/Paris 686799,11.666512020978095,F52,S
355,0,2,"Gray, Miss. Kimberly",female,30.10449374775047,1,2,76495,47.29179262277406,A4,C
356,1,1,"Young, Miss. Mark",female,13.321882517609794,1,0,11875,19.120272434099327,,S
357,0,3,"Rich, Miss. Patricia",male,42.873847656079555,0,0,SC/Paris 258582,123.39576300185398,,S
358,0,2,"Smith, Miss. Claudia",female,41.729953126749265,0,0,34260,9.276768385281882,A97,Q
359,1,1,"Lewis, Dr. David",male,25.94368078406694,0,0,SOTON/O 613107,56.379882607556894,E158,S
360,0,3,"Brewer, Miss. Sandra",male,27.219861472514467,0,0,PC 236141,27.38817860717132,,S
361,0,3,"Schmidt, Miss. Sydney",female,40.167695126334834,0,1,W.E.P. 219819,54.12064043871156,,S
362,1,3,"Wiggins, Master. John",male,27.190715996434708,0,0,85468,8.575462085001714,D118,S
363,0,3,"Stanley, Dr. Jill",male,2.967285192717835,0,2,58475,25.015644326060837,G139,S
364,0,3,"Mcconnell, Dr. Susan",female,36.81711180359898,1,0,SC/Paris 450705,5.673135637759315,A57,S
365,1,1,"Johnson, Mrs. Chelsea",male,18.614369509660882,1,1,68522,173.32998545646754,,S
366,0,2,"Torres, Mrs. Jessica",female,24.54219723815369,0,0,59924,12.03944113489246,D82,C
367,1,3,"Bryant, Mr. Mike",female,50.410187951320665,2,1,91762,249.73410798639222,,S
368,1,2,"Kane, Miss. Jacqueline",male,28.124301363876828,0,0,A/5 757539,27.107056938408164,,S
369,0,3,"Stanley, Miss. Janet",male,30.024289102234224,0,0,A/5 876716,3.7118904763453267,,S
370,0,3,"Rocha, Master. Vanessa",male,37.13534185649036,0,0,CA 948868,0.8865729929597708,,S
371,0,2,"Turner, Dr. Cynthia",male,37.07467521423645,0,2,99598,45.684252980706766,B64,S
372,0,3,"Hammond, Dr. Kayla",male,17.131231256711033,1,0,SOTON/O 280330,47.690499985882354,,S
373,0,3,"Rose, Master. Mary",female,29.15582078251876,0,1,52165,37.200256296488945,D71,S
374,1,3,"Myers, Dr. Jimmy",male,30.50613539096158,0,0,64352,3.435315727605323,,C
375,0,3,"Marshall, Master. Mary",male,33.80837655280358,1,0,28798,20.13627087507125,,S
376,0,3,"King, Miss. Patricia",male,34.04910717283267,1,0,91515,22.241814523608745,,S
377,1,1,"Burnett, Miss. Chad",male,66.2241772028844,1,0,40226,61.00794352689146,,S
378,0,3,"Reid, Master. Melissa",female,13.537963211778575,1,0,SC/Paris 908889,27.137725535010794,,S
379,1,3,"Jones, Miss. Jeffrey",male,43.72128268277139,1,0,SC/Paris 291598,42.544712169415824,,S
380,0,3,"King, Mrs. John",female,46.56726128166282,0,0,11630,16.866754367540867,,S
381,0,3,"Lewis, Mrs. Michael",male,36.89897563492938,0,0,SOTON/O 309740,64.7280257994173,,S
382,1,3,"Brandt, Mr. Cindy",male,20.89558447177695,1,1,69607,2.3947387896488013,,C
383,1,2,"Moran, Master. Brian",male,53.30535242374677,0,0,STON/O 188858,223.28892369883647,,Q
384,1,3,"Martinez, Dr. Sarah",male,0.42,0,0,CA 157101,51.29029715442217,D95,S
385,1,3,"Martinez, Dr. Rachael",male,20.43426623895043,0,0,26846,8.059001673827602,,S
386,1,1,"Hill, Mr. Scott",male,46.40355076111936,1,1,STON/O 970874,63.20221114707599,,C
387,0,1,"Hess, Mrs. Gail",female,24.81843755208475,0,0,37775,77.21931211690693,,C
388,0,3,"Serrano, Master. Michael",male,52.3505033472026,0,0,CA 761497,77.69921280541897,,S
389,1,3,"Prince, Mr. Henry",female,8.834733574502394,0,0,87837,15.78571028438446,,S
390,1,3,"Morrison, Mrs. Michele",male,14.430573484727887,0,0,PC 985780,159.26928872002273,,S
391,1,3,"Adams, Master. Daniel",male,22.557065618222353,0,0,PC 948233,0.8948541198139025,,S
392,0,3,"King, Miss. Kyle",male,35.843589885511406,0,0,PC 503816,23.8888439064045,,C
393,0,3,"Stevens, Mrs. Stephanie",male,26.89171789467968,0,0,A/5 563293,5.502919457631527,,S
394,1,3,"Rodriguez, Master. Sarah",female,23.134410464126105,1,1,22316,24.29522146402587,,S
395,0,1,"Mercado, Mrs. Patrick",male,49.88555003537934,1,0,PC 216441,2.9463810995334585,,S
396,1,3,"Simpson, Mrs. Rachel",male,51.18822965544811,1,1,90058,51.779019551303406,,S
397,1,3,"Vargas, Mr. Michael",male,24.198683280094222,0,0,72994,3.2248544643502477,,S
398,0,3,"Wood, Miss. Michael",male,6.063250697384724,1,0,SOTON/O 855227,47.835691380359755,,S
399,1,3,"Reid, Master. Mark",female,0.42,0,0,STON/O 404017,13.334155693039861,,S
400,1,3,"Nelson, Mrs. John",male,33.35006160692499,0,0,80993,9.870615109340633,,S
401,0,1,"Irwin, Dr. Robert",female,39.18337871106316,0,1,89345,21.308973635825062,,S
402,1,2,"Thomas, Miss. Hannah",male,30.88196899809964,2,0,74136,51.216217085451824,,C
403,0,1,"Gutierrez, Mrs. Stephanie",female,29.00728650086938,1,0,24555,43.161258432537075,,S
404,1,1,"Long, Dr. Joseph",female,18.736403394282846,1,0,12514,57.045455332694075,,C
405,0,3,"Lee, Mr. Jeffrey",male,39.169717114793734,0,1,60020,125.65356678575783,A89,S
406,1,1,"Jensen, Master. Lorraine",male,53.49459530458474,0,0,94851,11.364053610112254,D122,S
407,0,2,"Jones, Miss. James",female,0.42,3,0,87198,26.666950681852807,,S
408,0,3,"Phillips, Miss. Jacob",male,28.914983356971984,0,0,SC/Paris 195403,15.45009442033159,A127,C
409,1,3,"Hill, Master. Brandon",female,16.415123108209595,0,1,93198,44.136511262653556,,S
410,0,1,"Fitzgerald, Mrs. Brandon",male,9.133476083246077,2,0,W.E.P. 992189,16.661929083914153,,Q
411,0,3,"Ramirez, Master. Matthew",male,14.180337809018175,1,1,49418,40.824159269543046,,S
412,1,3,"Lee, Master. Jacob",female,35.31541997958166,0,1,STON/O 749932,86.62657047047972,,S
413,1,1,"Chandler, Miss. Connor",male,35.669470766276326,0,0,PC 210558,40.03054614818193,,S
414,0,2,"Mitchell, Mrs. Richard",male,50.4440286564472,0,2,32713,91.0478196795371,,S
415,1,3,"Johnson, Master. Jose",male,30.122941660036457,1,0,W.E.P. 483466,47.253830318901414,,C
416,0,3,"Sanchez, Mrs. Victoria",male,5.384897181825899,1,0,97956,102.12649569762833,,C
417,0,3,"Sexton, Mr. Cynthia",female,26.665626406736397,0,0,SC/Paris 647438,133.2618133321488,B88,S
418,0,1,"Miller, Miss. Susan",female,10.590692988979026,1,0,73651,35.44481442152687,,S
419,1,2,"Cole, Miss. Desiree",female,13.104857590091932,1,0,19531,78.18643461100979,B26,S
420,1,3,"Vazquez, Mr. Martha",male,38.12782681769093,4,1,SC/Paris 200640,31.632287876290878,,C
421,1,1,"Martinez, Master. Hector",male,32.71853267832188,1,1,78447,61.07185068542298,E168,C
422,1,2,"Fernandez, Mr. Amy",female,38.22591833609463,0,0,15056,1.9114692748337405,A96,C
423,0,3,"Colon, Mr. Kimberly",male,24.99510013819581,1,0,60109,170.42990922976193,,S
424,0,2,"Watkins, Miss. Michael",male,41.067413887954984,0,0,SC/Paris 538259,112.37334983469016,F93,S
425,0,3,"Callahan, Dr. Steven",female,24.212359423938445,1,2,SOTON/O 187707,111.88078457304694,,C
426,0,3,"Ochoa, Miss. Kenneth",male,45.63355965839146,1,1,18676,16.51217396986704,,S
427,0,2,"Sanders, Mr. Brittany",male,34.82494515260159,0,0,SOTON/O 190118,16.64563604794101,E32,S
428,1,3,"Gardner, Miss. Daniel",male,27.102043813215356,0,0,PC 883528,25.75848186767587,,S
429,0,1,"Smith, Dr. Jamie",male,32.969302618465356,1,0,PC 876549,106.09221541757967,,S
430,0,3,"Bird, Mr. Holly",male,29.749950186351153,2,0,37532,97.82196717376645,,S
431,0,1,"Williams, Miss. Denise",female,52.34549121438092,0,1,50910,17.08649971937818,,C
432,1,1,"Phillips, Master. Luis",male,33.43612671610305,0,0,CA 813975,39.01987500444115,,S
433,0,3,"Lopez, Mr. Katherine",male,29.97742258647688,1,1,26862,32.234057891605154,,C
434,0,3,"Garcia, Dr. Tammy",female,26.66112800128881,0,0,PC 981848,52.58765438982403,C40,S
435,0,3,"Ramsey, Miss. Nicole",male,41.804579069430154,0,1,PC 511702,12.033557664373348,,S
436,1,2,"Berry, Mr. Paul",male,39.91078674674907,1,0,STON/O 573825,4.444327545318218,D109,Q
437,0,2,"Kemp, Miss. Todd",male,26.166217175623206,0,1,84217,1.3816716512111749,F120,S
438,1,3,"Thompson, Mrs. Jason",female,13.82101879528068,2,1,SC/Paris 674973,24.016220457207414,,S
439,1,3,"Lynch, Mr. Kayla",male,17.372446062703048,0,0,81285,146.50830173497474,,S
440,0,2,"Solis, Mr. Pam",male,27.421724446409254,0,0,SC/Paris 558377,57.72966613951239,,Q
441,0,3,"Whitney, Mrs. Kristy",male,48.88498508566717,0,1,CA 974560,69.14105414802437,C58,C
442,1,3,"Evans, Miss. Sharon",male,26.497527190543206,0,1,86636,145.17007781507175,E56,S
443,0,3,"Thompson, Master. Laura",male,21.682269460482097,0,0,SC/Paris 679983,27.413528811912386,G41,Q
444,0,3,"Perez, Master. Richard",female,5.3499296145189525,0,0,26824,32.15768956744359,,C
445,1,2,"Small, Master. Samantha",male,51.18958009843215,0,0,60993,22.278516360018582,,S
446,1,3,"Baldwin, Mrs. Debra",female,37.966394043740436,0,1,W.E.P. 753726,10.00631599305226,A59,S
447,1,2,"Alexander, Dr. Andrew",male,41.14413958008201,1,0,37871,72.70595520941461,E152,S
448,1,3,"Parrish, Mr. Nicholas",male,43.463632727011245,0,0,58854,118.58914548708684,,S
449,0,3,"Weaver, Dr. Regina",male,27.693776797374515,0,0,W.E.P. 624349,84.0669918193625,,C
450,0,3,"King, Mr. Kenneth",female,31.184268872465495,0,0,CA 603755,2.444816951296144,,S
451,1,3,"Sanchez, Dr. Spencer",female,50.84042718732792,1,0,W.E.P. 815558,17.772694741343134,,S
452,0,3,"Cooper, Dr. Harry",female,32.51413245046792,0,0,SOTON/O 578064,44.83489454386955,,S
453,0,3,"Johnson, Mrs. Jean",female,38.225354060895924,2,1,CA 492236,19.814250608443484,,S
454,1,3,"Reed, Mrs. Matthew",female,42.18771004080716,0,1,SC/Paris 474476,8.132939988898228,,S
455,0,3,"Davis, Dr. Sara",male,39.00103865391701,2,0,A/5 706338,38.648831106730505,F21,S
456,0,3,"Martinez, Mr. Chase",male,28.205631616269088,0,0,37284,36.854135502874065,D155,C
457,0,2,"Lynch, Miss. Leslie",male,29.525626200605124,1,2,W.E.P. 706279,61.875496847938635,,Q
458,0,2,"Morgan, Dr. Kenneth",male,40.886966131663186,1,0,17405,446.3335053818922,,S
459,0,1,"Juarez, Mrs. Cody",male,40.86404003908617,0,0,STON/O 624545,52.24008483345523,,S
460,0,3,"Mathews, Mr. Patricia",male,46.355256386272465,0,0,PC 648032,19.05464340585282,,S
461,0,3,"Washington, Miss. Joshua",male,37.71535776633774,1,1,A/5 211712,156.6133024208444,,S
462,1,3,"Compton, Dr. Kim",male,38.35247859028877,1,0,SOTON/O 113317,42.349950804272915,,C
463,1,3,"Blackburn, Mrs. James",male,23.752732865017745,0,0,STON/O 633186,51.88565999216552,B175,S
464,0,3,"Walker, Master. Angel",male,21.863906844993377,0,1,72602,22.124168641967593,,S
465,1,1,"Potts, Mr. Marissa",female,40.92882944092092,1,0,SOTON/O 229057,30.059073287797077,,C
466,0,2,"Warren, Miss. Cheryl",male,21.96140904777075,0,0,17888,27.118475780554903,,S
467,0,2,"Arroyo, Mrs. Dustin",male,29.710185956363933,0,0,CA 860427,137.6124614328778,C195,Q
468,1,2,"Adams, Master. Angela",female,49.30632537359807,1,0,94090,82.92881709818063,,S
469,0,3,"Mclean, Dr. Joseph",male,47.08798409283125,0,0,SC/Paris 339989,4.754233814712157,,C
470,1,3,"Carroll, Mr. Russell",male,34.225043631160574,0,0,75567,18.834143681809465,F94,S
471,0,3,"Hood, Miss. Michael",male,25.85404588232806,2,1,PC 170246,2.8649615520482024,B120,S
472,1,3,"Sullivan, Mrs. Daniel",male,28.272695255190936,0,0,50295,36.36202575314522,C56,S
473,0,3,"Jones, Dr. Scott",male,42.14724197477861,1,1,79041,16.385239513533833,,C
474,1,1,"Mason, Mrs. Christine",male,29.489010115753683,0,0,85973,3.811675766649145,,S
475,0,3,"Buck, Master. Jon",male,22.184046497856304,0,0,58758,73.92247823687332,B42,S
476,1,2,"Lawson, Dr. Kendra",female,47.02084658971164,0,1,W.E.P. 251708,4.777562748938452,,S
477,0,2,"Gonzales, Mrs. Michele",male,32.542401947809935,1,1,A/5 687171,15.842765150806937,C102,S
478,0,1,"Sims, Mr. Ashley",male,21.91841850611555,0,0,69506,73.84099059493366,,S
479,1,3,"Huynh, Mr. Tony",male,36.70516264505683,0,1,51537,35.828150074257,,S
480,0,2,"Palmer, Miss. Robert",male,43.59705778469511,2,0,SC/Paris 843672,84.94512362373345,,S
481,1,2,"Lynch, Mr. Debbie",female,15.892577092971353,1,0,STON/O 745462,26.762854366739607,,S
482,1,3,"Kelly, Mr. Becky",male,27.193645213058915,1,0,SC/Paris 412283,84.33274727397779,C14,Q
483,0,3,"Harding, Miss. Christina",female,26.54643285376223,0,0,A/5 121102,38.6272387167189,F166,S
484,1,2,"Leonard, Dr. Juan",male,36.33202032096867,0,0,STON/O 321379,4.603234767053632,,C
485,0,1,"Morgan, Mrs. Tammy",female,38.84811652003802,0,0,80097,31.884724538890175,,C
486,1,3,"Thompson, Dr. Denise",male,22.279365242087202,2,0,37975,40.320678772649046,,S
487,0,1,"Molina, Mrs. Michele",male,9.101483537315652,0,0,18707,47.35060143381358,,S
488,0,3,"Thompson, Mr. Christopher",female,44.44518256439161,1,1,W.E.P. 115380,131.4734714471932,,S
489,1,3,"Murillo, Master. Andrea",female,14.32076621191902,1,0,62164,10.139924607952336,,S
490,1,2,"Johnson, Miss. Jon",male,33.79657887061428,0,0,13920,46.57377057547667,,S
491,0,2,"Cooper, Dr. Michael",female,28.15226741777045,1,0,W.E.P. 561858,69.72084883783172,,S
492,1,1,"Jackson, Mrs. Julie",male,32.274214672857056,0,0,CA 930824,110.34329022494462,G138,S
493,0,1,"Roach, Master. Brianna",male,53.11727560389602,1,0,SC/Paris 203566,37.25425444062503,C17,S
494,0,1,"Mccarthy, Mrs. Catherine",male,72.5359425907056,0,0,53612,12.036777591743185,,S
495,0,3,"Hawkins, Miss. Heather",female,7.13187624041948,0,0,SOTON/O 718064,85.10017989338384,,S
496,0,1,"Johnson, Dr. Christine",female,43.77468617466093,0,1,PC 899350,117.71912557118051,,C
497,0,3,"Baker, Miss. Melinda",male,27.812531182512956,0,0,STON/O 323484,5.623066961277648,,C
